edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources,source_coverage_pct
0.95,monotonic,all_concepts,17,5,15,15,100.0
0.95,monotonic,all_concepts,26,11,37,37,100.0
0.95,monotonic,all_concepts,5,123,297,297,100.0
0.95,monotonic,all_concepts,33,22,38,38,100.0
0.95,monotonic,all_concepts,24,60,126,126,100.0
0.95,monotonic,all_concepts,23,4,16,16,100.0
0.95,monotonic,all_concepts,37,35,86,86,100.0
0.95,monotonic,all_concepts,34,42,88,88,100.0
0.95,monotonic,all_concepts,19,31,47,47,100.0
0.95,monotonic,all_concepts,39,21,21,21,100.0
0.95,monotonic,all_concepts,35,20,43,43,100.0
0.95,monotonic,all_concepts,31,21,32,32,100.0
0.95,both,all_concepts,27,239,498,498,100.0
0.95,both,all_concepts,12,132,275,275,100.0
0.95,both,all_concepts,14,96,299,299,100.0
0.95,both,all_concepts,28,97,250,250,100.0
0.95,both,all_concepts,19,115,345,345,100.0
0.95,both,all_concepts,29,38,125,125,100.0
0.95,both,all_concepts,5,201,537,537,100.0
0.95,both,all_concepts,31,190,307,307,100.0
0.95,both,all_concepts,17,196,417,417,100.0
0.95,both,all_concepts,9,187,301,301,100.0
0.95,both,all_concepts,4,32,66,66,100.0
0.95,both,all_concepts,3,423,510,510,100.0
0.95,both,all_concepts,7,329,1006,1006,100.0
0.95,both,all_concepts,24,77,138,138,100.0
0.95,both,all_concepts,0,159,427,427,100.0
0.95,both,all_concepts,15,184,538,538,100.0
0.95,both,all_concepts,1,211,480,480,100.0
0.95,both,all_concepts,8,180,332,332,100.0
0.95,both,all_concepts,11,195,717,717,100.0
0.95,both,all_concepts,34,25,91,91,100.0
0.95,both,all_concepts,21,148,401,401,100.0
0.95,both,all_concepts,10,153,264,264,100.0
0.95,both,all_concepts,13,98,197,197,100.0
0.95,both,all_concepts,2,264,794,794,100.0
0.95,both,all_concepts,36,169,472,472,100.0
0.95,both,all_concepts,26,138,192,192,100.0
0.95,both,all_concepts,38,112,211,211,100.0
0.95,both,all_concepts,37,72,240,240,100.0
0.95,both,all_concepts,32,87,201,201,100.0
0.95,both,all_concepts,30,128,192,192,100.0
0.95,both,all_concepts,39,4,13,13,100.0
0.95,both,all_concepts,33,10,35,35,100.0
0.95,both,all_concepts,18,101,258,258,100.0
0.95,both,all_concepts,20,22,39,39,100.0
0.95,both,all_concepts,22,58,123,123,100.0
0.95,both,all_concepts,23,4,16,16,100.0
0.95,both,all_concepts,6,15,26,26,100.0
0.95,both,all_concepts,16,69,97,97,100.0
0.95,both,all_concepts,35,15,45,45,100.0
0.95,both,all_concepts,25,1,4,4,100.0
EDGE,unconstrained,problem_analysis,4,97,108,108,100.0
EDGE,unconstrained,problem_analysis,32,63,67,67,100.0
EDGE,unconstrained,problem_analysis,13,41,46,46,100.0
EDGE,unconstrained,problem_analysis,14,48,54,54,100.0
EDGE,unconstrained,problem_analysis,21,57,58,58,100.0
EDGE,unconstrained,problem_analysis,28,63,75,75,100.0
EDGE,unconstrained,problem_analysis,12,152,176,176,100.0
EDGE,unconstrained,problem_analysis,36,73,87,87,100.0
EDGE,unconstrained,problem_analysis,5,189,197,197,100.0
EDGE,unconstrained,problem_analysis,10,67,75,75,100.0
EDGE,unconstrained,problem_analysis,25,47,51,51,100.0
EDGE,unconstrained,problem_analysis,38,53,61,61,100.0
EDGE,unconstrained,problem_analysis,19,98,101,101,100.0
EDGE,unconstrained,problem_analysis,34,71,74,74,100.0
EDGE,unconstrained,problem_analysis,23,28,31,31,100.0
EDGE,unconstrained,problem_analysis,20,83,87,87,100.0
EDGE,unconstrained,problem_analysis,35,97,117,117,100.0
EDGE,unconstrained,problem_analysis,31,57,58,58,100.0
EDGE,unconstrained,problem_analysis,0,100,112,112,100.0
EDGE,unconstrained,problem_analysis,26,75,89,89,100.0
EDGE,unconstrained,problem_analysis,8,83,86,86,100.0
EDGE,unconstrained,problem_analysis,27,42,46,46,100.0
EDGE,unconstrained,problem_analysis,17,36,37,37,100.0
EDGE,unconstrained,problem_analysis,33,20,20,20,100.0
EDGE,unconstrained,problem_analysis,9,83,87,87,100.0
EDGE,unconstrained,problem_analysis,37,23,26,26,100.0
EDGE,unconstrained,problem_analysis,16,46,49,49,100.0
EDGE,unconstrained,problem_analysis,1,52,58,58,100.0
EDGE,unconstrained,problem_analysis,2,35,39,39,100.0
EDGE,unconstrained,problem_analysis,24,29,29,29,100.0
EDGE,unconstrained,problem_analysis,6,22,24,24,100.0
EDGE,unconstrained,problem_analysis,18,31,32,32,100.0
EDGE,unconstrained,problem_analysis,11,63,66,66,100.0
EDGE,unconstrained,problem_analysis,7,78,84,84,100.0
EDGE,unconstrained,problem_analysis,22,21,22,22,100.0
EDGE,unconstrained,problem_analysis,3,31,31,31,100.0
EDGE,unconstrained,problem_analysis,15,11,11,11,100.0
EDGE,unconstrained,problem_analysis,29,42,43,43,100.0
EDGE,unconstrained,problem_analysis,39,10,10,10,100.0
EDGE,unconstrained,problem_analysis,30,6,7,7,100.0
EDGE,single_risk,problem_analysis,5,107,117,117,100.0
EDGE,single_risk,problem_analysis,20,27,30,30,100.0
EDGE,single_risk,problem_analysis,13,50,55,55,100.0
EDGE,single_risk,problem_analysis,8,57,61,61,100.0
EDGE,single_risk,problem_analysis,14,43,50,50,100.0
EDGE,single_risk,problem_analysis,11,54,55,55,100.0
EDGE,single_risk,problem_analysis,23,60,72,72,100.0
EDGE,single_risk,problem_analysis,25,151,176,176,100.0
EDGE,single_risk,problem_analysis,31,57,66,66,100.0
EDGE,single_risk,problem_analysis,12,181,190,190,100.0
EDGE,single_risk,problem_analysis,18,61,67,67,100.0
EDGE,single_risk,problem_analysis,26,43,46,46,100.0
EDGE,single_risk,problem_analysis,2,56,64,64,100.0
EDGE,single_risk,problem_analysis,16,96,99,99,100.0
EDGE,single_risk,problem_analysis,38,71,73,73,100.0
EDGE,single_risk,problem_analysis,21,31,34,34,100.0
EDGE,single_risk,problem_analysis,22,85,88,88,100.0
EDGE,single_risk,problem_analysis,0,134,153,153,100.0
EDGE,single_risk,problem_analysis,39,53,53,53,100.0
EDGE,single_risk,problem_analysis,32,95,107,107,100.0
EDGE,single_risk,problem_analysis,27,88,101,101,100.0
EDGE,single_risk,problem_analysis,28,48,53,53,100.0
EDGE,single_risk,problem_analysis,29,44,45,45,100.0
EDGE,single_risk,problem_analysis,19,45,48,48,100.0
EDGE,single_risk,problem_analysis,1,118,128,128,100.0
EDGE,single_risk,problem_analysis,4,37,39,39,100.0
EDGE,single_risk,problem_analysis,35,18,18,18,100.0
EDGE,single_risk,problem_analysis,24,55,56,56,100.0
EDGE,single_risk,problem_analysis,7,59,65,65,100.0
EDGE,single_risk,problem_analysis,15,18,18,18,100.0
EDGE,single_risk,problem_analysis,6,35,39,39,100.0
EDGE,single_risk,problem_analysis,30,26,26,26,100.0
EDGE,single_risk,problem_analysis,17,36,37,37,100.0
EDGE,single_risk,problem_analysis,10,70,74,74,100.0
EDGE,single_risk,problem_analysis,37,27,28,28,100.0
EDGE,single_risk,problem_analysis,3,19,20,20,100.0
EDGE,single_risk,problem_analysis,9,9,10,10,100.0
EDGE,single_risk,problem_analysis,33,9,10,10,100.0
EDGE,single_risk,problem_analysis,34,5,5,5,100.0
EDGE,single_risk,problem_analysis,36,5,5,5,100.0
EDGE,monotonic,problem_analysis,6,113,129,129,100.0
EDGE,monotonic,problem_analysis,18,34,37,37,100.0
EDGE,monotonic,problem_analysis,9,47,52,52,100.0
EDGE,monotonic,problem_analysis,2,150,157,157,100.0
EDGE,monotonic,problem_analysis,5,62,66,66,100.0
EDGE,monotonic,problem_analysis,32,50,56,56,100.0
EDGE,monotonic,problem_analysis,11,59,60,60,100.0
EDGE,monotonic,problem_analysis,28,52,54,54,100.0
EDGE,monotonic,problem_analysis,26,144,168,168,100.0
EDGE,monotonic,problem_analysis,33,57,67,67,100.0
EDGE,monotonic,problem_analysis,24,159,167,167,100.0
EDGE,monotonic,problem_analysis,7,58,65,65,100.0
EDGE,monotonic,problem_analysis,13,67,75,75,100.0
EDGE,monotonic,problem_analysis,35,94,97,97,100.0
EDGE,monotonic,problem_analysis,22,16,19,19,100.0
EDGE,monotonic,problem_analysis,30,84,93,93,100.0
EDGE,monotonic,problem_analysis,27,58,59,59,100.0
EDGE,monotonic,problem_analysis,17,80,90,90,100.0
EDGE,monotonic,problem_analysis,16,89,105,105,100.0
EDGE,monotonic,problem_analysis,25,48,53,53,100.0
EDGE,monotonic,problem_analysis,29,46,55,55,100.0
EDGE,monotonic,problem_analysis,20,48,53,53,100.0
EDGE,monotonic,problem_analysis,0,93,97,97,100.0
EDGE,monotonic,problem_analysis,21,36,39,39,100.0
EDGE,monotonic,problem_analysis,39,18,18,18,100.0
EDGE,monotonic,problem_analysis,14,68,72,72,100.0
EDGE,monotonic,problem_analysis,8,32,35,35,100.0
EDGE,monotonic,problem_analysis,12,59,64,64,100.0
EDGE,monotonic,problem_analysis,36,25,28,28,100.0
EDGE,monotonic,problem_analysis,3,32,36,36,100.0
EDGE,monotonic,problem_analysis,31,28,28,28,100.0
EDGE,monotonic,problem_analysis,34,34,35,35,100.0
EDGE,monotonic,problem_analysis,15,55,56,56,100.0
EDGE,monotonic,problem_analysis,1,31,32,32,100.0
EDGE,monotonic,problem_analysis,4,67,70,70,100.0
EDGE,monotonic,problem_analysis,38,14,14,14,100.0
EDGE,monotonic,problem_analysis,37,9,9,9,100.0
EDGE,monotonic,problem_analysis,19,12,13,13,100.0
EDGE,monotonic,problem_analysis,23,4,4,4,100.0
EDGE,monotonic,problem_analysis,10,3,3,3,100.0
EDGE,both,problem_analysis,6,113,129,129,100.0
EDGE,both,problem_analysis,18,34,37,37,100.0
EDGE,both,problem_analysis,9,47,52,52,100.0
EDGE,both,problem_analysis,2,150,157,157,100.0
EDGE,both,problem_analysis,5,62,66,66,100.0
EDGE,both,problem_analysis,32,50,56,56,100.0
EDGE,both,problem_analysis,11,59,60,60,100.0
EDGE,both,problem_analysis,28,52,54,54,100.0
EDGE,both,problem_analysis,26,144,168,168,100.0
EDGE,both,problem_analysis,33,57,67,67,100.0
EDGE,both,problem_analysis,24,159,167,167,100.0
EDGE,both,problem_analysis,7,58,65,65,100.0
EDGE,both,problem_analysis,13,67,75,75,100.0
EDGE,both,problem_analysis,35,94,97,97,100.0
EDGE,both,problem_analysis,22,16,19,19,100.0
EDGE,both,problem_analysis,30,84,93,93,100.0
EDGE,both,problem_analysis,27,58,59,59,100.0
EDGE,both,problem_analysis,17,80,90,90,100.0
EDGE,both,problem_analysis,16,89,105,105,100.0
EDGE,both,problem_analysis,25,48,53,53,100.0
EDGE,both,problem_analysis,29,46,55,55,100.0
EDGE,both,problem_analysis,20,48,53,53,100.0
EDGE,both,problem_analysis,0,93,97,97,100.0
EDGE,both,problem_analysis,21,36,39,39,100.0
EDGE,both,problem_analysis,39,18,18,18,100.0
EDGE,both,problem_analysis,14,68,72,72,100.0
EDGE,both,problem_analysis,8,32,35,35,100.0
EDGE,both,problem_analysis,12,59,64,64,100.0
EDGE,both,problem_analysis,36,25,28,28,100.0
EDGE,both,problem_analysis,3,32,36,36,100.0
EDGE,both,problem_analysis,31,28,28,28,100.0
EDGE,both,problem_analysis,34,34,35,35,100.0
EDGE,both,problem_analysis,15,55,56,56,100.0
EDGE,both,problem_analysis,1,31,32,32,100.0
EDGE,both,problem_analysis,4,67,70,70,100.0
EDGE,both,problem_analysis,38,14,14,14,100.0
EDGE,both,problem_analysis,37,9,9,9,100.0
EDGE,both,problem_analysis,19,12,13,13,100.0
EDGE,both,problem_analysis,23,4,4,4,100.0
EDGE,both,problem_analysis,10,3,3,3,100.0
0.8,unconstrained,problem_analysis,1,321,330,330,100.0
0.8,unconstrained,problem_analysis,27,109,115,115,100.0
0.8,unconstrained,problem_analysis,7,183,210,210,100.0
0.8,unconstrained,problem_analysis,2,78,90,90,100.0
0.8,unconstrained,problem_analysis,3,467,487,487,100.0
0.8,unconstrained,problem_analysis,30,546,592,592,100.0
0.8,unconstrained,problem_analysis,12,151,165,165,100.0
0.8,unconstrained,problem_analysis,19,109,115,115,100.0
0.8,unconstrained,problem_analysis,32,131,137,137,100.0
0.8,unconstrained,problem_analysis,20,282,328,328,100.0
0.8,unconstrained,problem_analysis,31,196,205,205,100.0
0.8,unconstrained,problem_analysis,25,116,117,117,100.0
0.8,unconstrained,problem_analysis,26,106,109,109,100.0
0.8,unconstrained,problem_analysis,22,30,30,30,100.0
0.8,unconstrained,problem_analysis,16,197,199,199,100.0
0.8,unconstrained,problem_analysis,0,525,633,633,100.0
0.8,unconstrained,problem_analysis,10,303,352,352,100.0
0.8,unconstrained,problem_analysis,9,112,116,116,100.0
0.8,unconstrained,problem_analysis,15,164,173,173,100.0
0.8,unconstrained,problem_analysis,34,79,79,79,100.0
0.8,unconstrained,problem_analysis,23,19,19,19,100.0
0.8,unconstrained,problem_analysis,13,208,242,242,100.0
0.8,unconstrained,problem_analysis,5,159,165,165,100.0
0.8,unconstrained,problem_analysis,8,44,44,44,100.0
0.8,unconstrained,problem_analysis,6,437,565,565,100.0
0.8,unconstrained,problem_analysis,37,99,103,103,100.0
0.8,unconstrained,problem_analysis,17,204,251,251,100.0
0.8,unconstrained,problem_analysis,4,122,128,128,100.0
0.8,unconstrained,problem_analysis,33,22,23,23,100.0
0.8,unconstrained,problem_analysis,14,283,325,325,100.0
0.8,unconstrained,problem_analysis,18,103,110,110,100.0
0.8,unconstrained,problem_analysis,11,95,97,97,100.0
0.8,unconstrained,problem_analysis,21,311,328,328,100.0
0.8,unconstrained,problem_analysis,39,42,47,47,100.0
0.8,unconstrained,problem_analysis,36,81,86,86,100.0
0.8,unconstrained,problem_analysis,28,21,23,23,100.0
0.8,unconstrained,problem_analysis,38,70,86,86,100.0
0.8,unconstrained,problem_analysis,29,39,40,40,100.0
0.8,unconstrained,problem_analysis,24,8,8,8,100.0
0.8,unconstrained,problem_analysis,35,16,16,16,100.0
0.8,single_risk,problem_analysis,38,328,344,344,100.0
0.8,single_risk,problem_analysis,16,225,230,230,100.0
0.8,single_risk,problem_analysis,4,127,146,146,100.0
0.8,single_risk,problem_analysis,13,76,84,84,100.0
0.8,single_risk,problem_analysis,3,159,166,166,100.0
0.8,single_risk,problem_analysis,17,47,52,52,100.0
0.8,single_risk,problem_analysis,1,335,391,391,100.0
0.8,single_risk,problem_analysis,20,160,165,165,100.0
0.8,single_risk,problem_analysis,29,86,87,87,100.0
0.8,single_risk,problem_analysis,11,113,117,117,100.0
0.8,single_risk,problem_analysis,8,81,83,83,100.0
0.8,single_risk,problem_analysis,7,187,188,188,100.0
0.8,single_risk,problem_analysis,22,35,37,37,100.0
0.8,single_risk,problem_analysis,15,185,209,209,100.0
0.8,single_risk,problem_analysis,32,92,96,96,100.0
0.8,single_risk,problem_analysis,0,432,511,511,100.0
0.8,single_risk,problem_analysis,18,124,136,136,100.0
0.8,single_risk,problem_analysis,39,252,265,265,100.0
0.8,single_risk,problem_analysis,35,48,54,54,100.0
0.8,single_risk,problem_analysis,9,107,117,117,100.0
0.8,single_risk,problem_analysis,5,158,178,178,100.0
0.8,single_risk,problem_analysis,2,188,208,208,100.0
0.8,single_risk,problem_analysis,10,237,299,299,100.0
0.8,single_risk,problem_analysis,14,128,153,153,100.0
0.8,single_risk,problem_analysis,12,101,104,104,100.0
0.8,single_risk,problem_analysis,31,39,41,41,100.0
0.8,single_risk,problem_analysis,37,185,206,206,100.0
0.8,single_risk,problem_analysis,6,200,232,232,100.0
0.8,single_risk,problem_analysis,21,52,53,53,100.0
0.8,single_risk,problem_analysis,19,253,257,257,100.0
0.8,single_risk,problem_analysis,33,36,39,39,100.0
0.8,single_risk,problem_analysis,28,31,36,36,100.0
0.8,single_risk,problem_analysis,27,12,13,13,100.0
0.8,single_risk,problem_analysis,24,84,87,87,100.0
0.8,single_risk,problem_analysis,26,60,61,61,100.0
0.8,single_risk,problem_analysis,23,96,101,101,100.0
0.8,single_risk,problem_analysis,25,73,75,75,100.0
0.8,single_risk,problem_analysis,30,2,2,2,100.0
0.8,single_risk,problem_analysis,36,11,13,13,100.0
0.8,single_risk,problem_analysis,34,2,3,3,100.0
0.8,monotonic,problem_analysis,22,274,309,309,100.0
0.8,monotonic,problem_analysis,17,187,203,203,100.0
0.8,monotonic,problem_analysis,6,78,90,90,100.0
0.8,monotonic,problem_analysis,1,199,231,231,100.0
0.8,monotonic,problem_analysis,28,338,367,367,100.0
0.8,monotonic,problem_analysis,24,100,109,109,100.0
0.8,monotonic,problem_analysis,34,133,139,139,100.0
0.8,monotonic,problem_analysis,14,274,313,313,100.0
0.8,monotonic,problem_analysis,11,140,144,144,100.0
0.8,monotonic,problem_analysis,23,94,94,94,100.0
0.8,monotonic,problem_analysis,12,115,119,119,100.0
0.8,monotonic,problem_analysis,4,97,100,100,100.0
0.8,monotonic,problem_analysis,31,168,169,169,100.0
0.8,monotonic,problem_analysis,16,45,47,47,100.0
0.8,monotonic,problem_analysis,35,215,242,242,100.0
0.8,monotonic,problem_analysis,13,245,248,248,100.0
0.8,monotonic,problem_analysis,10,162,177,177,100.0
0.8,monotonic,problem_analysis,33,112,117,117,100.0
0.8,monotonic,problem_analysis,8,439,519,519,100.0
0.8,monotonic,problem_analysis,30,52,52,52,100.0
0.8,monotonic,problem_analysis,20,266,280,280,100.0
0.8,monotonic,problem_analysis,37,71,72,72,100.0
0.8,monotonic,problem_analysis,25,16,16,16,100.0
0.8,monotonic,problem_analysis,2,204,231,231,100.0
0.8,monotonic,problem_analysis,7,284,292,292,100.0
0.8,monotonic,problem_analysis,15,93,107,107,100.0
0.8,monotonic,problem_analysis,0,247,320,320,100.0
0.8,monotonic,problem_analysis,29,108,111,111,100.0
0.8,monotonic,problem_analysis,18,93,97,97,100.0
0.8,monotonic,problem_analysis,9,202,230,230,100.0
0.8,monotonic,problem_analysis,3,78,80,80,100.0
0.8,monotonic,problem_analysis,21,32,37,37,100.0
0.8,monotonic,problem_analysis,19,5,5,5,100.0
0.8,monotonic,problem_analysis,38,73,74,74,100.0
0.8,monotonic,problem_analysis,5,23,24,24,100.0
0.8,monotonic,problem_analysis,27,95,98,98,100.0
0.8,monotonic,problem_analysis,26,80,81,81,100.0
0.8,monotonic,problem_analysis,32,17,17,17,100.0
0.8,monotonic,problem_analysis,39,9,9,9,100.0
0.8,monotonic,problem_analysis,36,3,3,3,100.0
0.8,both,problem_analysis,0,329,375,375,100.0
0.8,both,problem_analysis,32,55,60,60,100.0
0.8,both,problem_analysis,3,74,84,84,100.0
0.8,both,problem_analysis,25,270,283,283,100.0
0.8,both,problem_analysis,2,79,85,85,100.0
0.8,both,problem_analysis,17,194,219,219,100.0
0.8,both,problem_analysis,11,159,170,170,100.0
0.8,both,problem_analysis,4,135,138,138,100.0
0.8,both,problem_analysis,29,176,195,195,100.0
0.8,both,problem_analysis,23,83,83,83,100.0
0.8,both,problem_analysis,30,103,107,107,100.0
0.8,both,problem_analysis,26,23,23,23,100.0
0.8,both,problem_analysis,7,165,166,166,100.0
0.8,both,problem_analysis,16,110,110,110,100.0
0.8,both,problem_analysis,27,93,97,97,100.0
0.8,both,problem_analysis,18,301,344,344,100.0
0.8,both,problem_analysis,35,166,167,167,100.0
0.8,both,problem_analysis,38,129,141,141,100.0
0.8,both,problem_analysis,8,337,350,350,100.0
0.8,both,problem_analysis,19,236,246,246,100.0
0.8,both,problem_analysis,6,42,47,47,100.0
0.8,both,problem_analysis,13,17,17,17,100.0
0.8,both,problem_analysis,10,106,126,126,100.0
0.8,both,problem_analysis,36,169,186,186,100.0
0.8,both,problem_analysis,9,114,130,130,100.0
0.8,both,problem_analysis,1,253,325,325,100.0
0.8,both,problem_analysis,14,118,126,126,100.0
0.8,both,problem_analysis,24,95,98,98,100.0
0.8,both,problem_analysis,22,115,127,127,100.0
0.8,both,problem_analysis,12,49,51,51,100.0
0.8,both,problem_analysis,15,152,167,167,100.0
0.8,both,problem_analysis,5,87,89,89,100.0
0.8,both,problem_analysis,21,30,35,35,100.0
0.8,both,problem_analysis,39,107,117,117,100.0
0.8,both,problem_analysis,31,90,94,94,100.0
0.8,both,problem_analysis,28,30,33,33,100.0
0.8,both,problem_analysis,34,56,56,56,100.0
0.8,both,problem_analysis,20,18,18,18,100.0
0.8,both,problem_analysis,37,3,3,3,100.0
0.8,both,problem_analysis,33,1,1,1,100.0
0.85,unconstrained,problem_analysis,24,182,216,216,100.0
0.85,unconstrained,problem_analysis,1,254,262,262,100.0
0.85,unconstrained,problem_analysis,2,81,87,87,100.0
0.85,unconstrained,problem_analysis,3,102,111,111,100.0
0.85,unconstrained,problem_analysis,11,458,500,500,100.0
0.85,unconstrained,problem_analysis,6,109,113,113,100.0
0.85,unconstrained,problem_analysis,18,208,236,236,100.0
0.85,unconstrained,problem_analysis,31,252,299,299,100.0
0.85,unconstrained,problem_analysis,26,138,143,143,100.0
0.85,unconstrained,problem_analysis,38,108,111,111,100.0
0.85,unconstrained,problem_analysis,32,99,100,100,100.0
0.85,unconstrained,problem_analysis,13,31,31,31,100.0
0.85,unconstrained,problem_analysis,30,185,187,187,100.0
0.85,unconstrained,problem_analysis,7,75,76,76,100.0
0.85,unconstrained,problem_analysis,23,101,107,107,100.0
0.85,unconstrained,problem_analysis,19,266,305,305,100.0
0.85,unconstrained,problem_analysis,28,51,51,51,100.0
0.85,unconstrained,problem_analysis,4,336,344,344,100.0
0.85,unconstrained,problem_analysis,9,146,168,168,100.0
0.85,unconstrained,problem_analysis,25,110,113,113,100.0
0.85,unconstrained,problem_analysis,14,41,43,43,100.0
0.85,unconstrained,problem_analysis,17,142,156,156,100.0
0.85,unconstrained,problem_analysis,15,203,252,252,100.0
0.85,unconstrained,problem_analysis,36,135,153,153,100.0
0.85,unconstrained,problem_analysis,8,135,150,150,100.0
0.85,unconstrained,problem_analysis,29,18,19,19,100.0
0.85,unconstrained,problem_analysis,16,272,285,285,100.0
0.85,unconstrained,problem_analysis,34,9,9,9,100.0
0.85,unconstrained,problem_analysis,5,178,195,195,100.0
0.85,unconstrained,problem_analysis,35,124,131,131,100.0
0.85,unconstrained,problem_analysis,20,25,26,26,100.0
