edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources
0.8,single_risk,design_rationale,32,0,19,0
0.8,single_risk,design_rationale,13,0,42,0
0.8,single_risk,design_rationale,20,0,12,0
0.8,single_risk,design_rationale,17,0,40,0
0.8,single_risk,design_rationale,29,0,27,0
0.8,single_risk,design_rationale,11,0,48,0
0.8,single_risk,design_rationale,38,0,21,0
0.8,single_risk,design_rationale,28,0,2,0
0.8,single_risk,implementation_mechanism,0,0,298,0
0.8,single_risk,implementation_mechanism,2,0,462,0
0.8,single_risk,implementation_mechanism,35,0,70,0
0.8,single_risk,implementation_mechanism,27,0,98,0
0.8,single_risk,implementation_mechanism,24,0,193,0
0.8,single_risk,implementation_mechanism,6,0,270,0
0.8,single_risk,implementation_mechanism,11,0,213,0
0.8,single_risk,implementation_mechanism,9,0,175,0
0.8,single_risk,implementation_mechanism,1,0,34,0
0.8,single_risk,implementation_mechanism,4,0,200,0
0.8,single_risk,implementation_mechanism,20,0,23,0
0.8,single_risk,implementation_mechanism,21,0,72,0
0.8,single_risk,implementation_mechanism,17,0,96,0
0.8,single_risk,implementation_mechanism,33,0,24,0
0.8,single_risk,implementation_mechanism,13,0,46,0
0.8,single_risk,implementation_mechanism,26,0,53,0
0.8,single_risk,implementation_mechanism,22,0,115,0
0.8,single_risk,implementation_mechanism,19,0,138,0
0.8,single_risk,implementation_mechanism,32,0,15,0
0.8,single_risk,implementation_mechanism,30,0,66,0
0.8,single_risk,implementation_mechanism,34,0,78,0
0.8,single_risk,implementation_mechanism,18,0,73,0
0.8,single_risk,implementation_mechanism,16,0,73,0
0.8,single_risk,implementation_mechanism,10,0,98,0
0.8,single_risk,implementation_mechanism,29,0,153,0
0.8,single_risk,implementation_mechanism,12,0,40,0
0.8,single_risk,implementation_mechanism,14,0,124,0
0.8,single_risk,implementation_mechanism,3,0,225,0
0.8,single_risk,implementation_mechanism,15,0,61,0
0.8,single_risk,implementation_mechanism,5,0,125,0
0.8,single_risk,implementation_mechanism,23,0,28,0
0.8,single_risk,implementation_mechanism,38,0,83,0
0.8,single_risk,implementation_mechanism,28,0,18,0
0.8,single_risk,implementation_mechanism,8,0,242,0
0.8,single_risk,implementation_mechanism,25,0,86,0
0.8,single_risk,implementation_mechanism,39,0,128,0
0.8,single_risk,implementation_mechanism,31,0,10,0
0.8,single_risk,implementation_mechanism,37,0,11,0
0.8,single_risk,implementation_mechanism,36,0,36,0
0.8,single_risk,implementation_mechanism,7,0,38,0
0.8,single_risk,validation_evidence,9,0,310,0
0.8,single_risk,validation_evidence,1,0,57,0
0.8,single_risk,validation_evidence,14,0,131,0
0.8,single_risk,validation_evidence,6,0,137,0
0.8,single_risk,validation_evidence,26,0,65,0
0.8,single_risk,validation_evidence,17,0,94,0
0.8,single_risk,validation_evidence,29,0,34,0
0.8,single_risk,validation_evidence,4,0,173,0
0.8,single_risk,validation_evidence,11,0,194,0
0.8,single_risk,validation_evidence,8,0,99,0
0.8,single_risk,validation_evidence,7,0,191,0
0.8,single_risk,validation_evidence,2,0,148,0
0.8,single_risk,validation_evidence,15,0,96,0
0.8,single_risk,validation_evidence,30,0,324,0
0.8,single_risk,validation_evidence,31,0,68,0
0.8,single_risk,validation_evidence,37,0,29,0
0.8,single_risk,validation_evidence,32,0,37,0
0.8,single_risk,validation_evidence,13,0,78,0
0.8,single_risk,validation_evidence,21,0,55,0
0.8,single_risk,validation_evidence,20,0,77,0
0.8,single_risk,validation_evidence,16,0,110,0
0.8,single_risk,validation_evidence,22,0,8,0
0.8,single_risk,validation_evidence,5,0,84,0
0.8,single_risk,validation_evidence,10,0,40,0
0.8,single_risk,validation_evidence,36,0,108,0
0.8,single_risk,validation_evidence,34,0,126,0
0.8,single_risk,validation_evidence,25,0,57,0
0.8,single_risk,validation_evidence,0,0,74,0
0.8,single_risk,validation_evidence,18,0,95,0
0.8,single_risk,validation_evidence,3,0,63,0
0.8,single_risk,validation_evidence,27,0,110,0
0.8,single_risk,validation_evidence,19,0,38,0
0.8,single_risk,validation_evidence,23,0,23,0
0.8,single_risk,validation_evidence,33,0,16,0
0.8,single_risk,validation_evidence,39,0,29,0
0.8,single_risk,validation_evidence,24,0,27,0
0.8,single_risk,validation_evidence,12,0,15,0
0.8,single_risk,validation_evidence,38,0,4,0
0.8,single_risk,validation_evidence,28,0,7,0
0.8,single_risk,validation_evidence,35,0,1,0
0.8,monotonic,risk,30,0,519,0
0.8,monotonic,risk,20,0,198,0
0.8,monotonic,risk,34,0,14,0
0.8,monotonic,risk,5,0,296,0
0.8,monotonic,risk,19,0,93,0
0.8,monotonic,risk,12,0,516,0
0.8,monotonic,risk,25,0,180,0
0.8,monotonic,risk,1,0,384,0
0.8,monotonic,risk,14,0,623,0
0.8,monotonic,risk,2,0,345,0
0.8,monotonic,risk,10,0,202,0
0.8,monotonic,risk,3,0,363,0
0.8,monotonic,risk,8,0,115,0
0.8,monotonic,risk,7,0,527,0
0.8,monotonic,risk,35,0,163,0
0.8,monotonic,risk,23,0,74,0
0.8,monotonic,risk,32,0,135,0
0.8,monotonic,risk,9,0,281,0
0.8,monotonic,risk,39,0,72,0
0.8,monotonic,risk,13,0,249,0
0.8,monotonic,risk,16,0,425,0
0.8,monotonic,risk,36,0,123,0
0.8,monotonic,risk,0,0,313,0
0.8,monotonic,risk,21,0,64,0
0.8,monotonic,risk,6,0,341,0
0.8,monotonic,risk,11,0,132,0
0.8,monotonic,risk,37,0,13,0
0.8,monotonic,risk,17,0,192,0
0.8,monotonic,risk,4,0,259,0
0.8,monotonic,risk,33,0,266,0
0.8,monotonic,risk,22,0,476,0
0.8,monotonic,risk,28,0,81,0
0.8,monotonic,risk,27,0,81,0
0.8,monotonic,risk,31,0,181,0
0.8,monotonic,risk,29,0,25,0
0.8,monotonic,risk,38,0,57,0
0.8,monotonic,risk,26,0,194,0
0.8,monotonic,risk,24,0,80,0
0.8,monotonic,risk,15,0,51,0
0.8,monotonic,risk,18,0,31,0
0.8,monotonic,intervention,1,0,523,0
0.8,monotonic,intervention,6,0,252,0
0.8,monotonic,intervention,18,0,95,0
0.8,monotonic,intervention,26,0,74,0
0.8,monotonic,intervention,7,0,268,0
0.8,monotonic,intervention,22,0,152,0
0.8,monotonic,intervention,0,0,258,0
0.8,monotonic,intervention,34,0,147,0
0.8,monotonic,intervention,17,0,79,0
0.8,monotonic,intervention,31,0,26,0
0.8,monotonic,intervention,2,0,172,0
0.8,monotonic,intervention,25,0,27,0
0.8,monotonic,intervention,36,0,186,0
0.8,monotonic,intervention,19,0,103,0
0.8,monotonic,intervention,20,0,174,0
0.8,monotonic,intervention,16,0,132,0
0.8,monotonic,intervention,15,0,304,0
0.8,monotonic,intervention,35,0,38,0
0.8,monotonic,intervention,21,0,79,0
0.8,monotonic,intervention,8,0,169,0
0.8,monotonic,intervention,10,0,139,0
0.8,monotonic,intervention,14,0,221,0
0.8,monotonic,intervention,39,0,42,0
0.8,monotonic,intervention,4,0,207,0
0.8,monotonic,intervention,3,0,64,0
0.8,monotonic,intervention,12,0,295,0
0.8,monotonic,intervention,23,0,27,0
0.8,monotonic,intervention,13,0,54,0
0.8,monotonic,intervention,38,0,30,0
0.8,monotonic,intervention,37,0,212,0
0.8,monotonic,intervention,24,0,39,0
0.8,monotonic,intervention,28,0,35,0
0.8,monotonic,intervention,30,0,39,0
0.8,monotonic,intervention,5,0,34,0
0.8,monotonic,intervention,33,0,39,0
0.8,monotonic,intervention,27,0,19,0
0.8,monotonic,intervention,9,0,14,0
0.8,monotonic,intervention,11,0,21,0
0.8,monotonic,intervention,32,0,26,0
0.8,monotonic,intervention,29,0,6,0
0.8,monotonic,all_concepts,8,0,1312,0
0.8,monotonic,all_concepts,5,0,1244,0
0.8,monotonic,all_concepts,0,0,3029,0
0.8,monotonic,all_concepts,35,0,113,0
0.8,monotonic,all_concepts,15,0,371,0
0.8,monotonic,all_concepts,9,0,476,0
0.8,monotonic,all_concepts,2,0,906,0
0.8,monotonic,all_concepts,3,0,567,0
0.8,monotonic,all_concepts,11,0,357,0
0.8,monotonic,all_concepts,37,0,306,0
0.8,monotonic,all_concepts,1,0,638,0
0.8,monotonic,all_concepts,19,0,750,0
0.8,monotonic,all_concepts,26,0,1150,0
0.8,monotonic,all_concepts,16,0,1708,0
0.8,monotonic,all_concepts,24,0,214,0
0.8,monotonic,all_concepts,23,0,254,0
0.8,monotonic,all_concepts,30,0,177,0
0.8,monotonic,all_concepts,10,0,989,0
0.8,monotonic,all_concepts,22,0,363,0
0.8,monotonic,all_concepts,14,0,853,0
0.8,monotonic,all_concepts,36,0,185,0
0.8,monotonic,all_concepts,32,0,180,0
0.8,monotonic,all_concepts,12,0,679,0
0.8,monotonic,all_concepts,7,0,517,0
0.8,monotonic,all_concepts,13,0,221,0
0.8,monotonic,all_concepts,6,0,1574,0
0.8,monotonic,all_concepts,38,0,121,0
0.8,monotonic,all_concepts,4,0,345,0
0.8,monotonic,all_concepts,21,0,57,0
0.8,monotonic,all_concepts,17,0,96,0
0.8,monotonic,all_concepts,29,0,313,0
0.8,monotonic,all_concepts,33,0,109,0
0.8,monotonic,all_concepts,18,0,81,0
0.8,monotonic,all_concepts,25,0,19,0
0.8,monotonic,all_concepts,31,0,45,0
0.8,monotonic,all_concepts,20,0,49,0
0.8,monotonic,all_concepts,28,0,32,0
0.8,monotonic,all_concepts,39,0,22,0
0.8,monotonic,all_concepts,27,0,8,0
0.8,monotonic,all_concepts,34,0,14,0
0.8,monotonic,problem_analysis,22,0,309,0
0.8,monotonic,problem_analysis,17,0,203,0
0.8,monotonic,problem_analysis,6,0,90,0
0.8,monotonic,problem_analysis,1,0,231,0
0.8,monotonic,problem_analysis,28,0,367,0
0.8,monotonic,problem_analysis,24,0,109,0
0.8,monotonic,problem_analysis,34,0,139,0
0.8,monotonic,problem_analysis,14,0,313,0
0.8,monotonic,problem_analysis,11,0,144,0
0.8,monotonic,problem_analysis,23,0,94,0
0.8,monotonic,problem_analysis,12,0,119,0
0.8,monotonic,problem_analysis,4,0,100,0
0.8,monotonic,problem_analysis,31,0,169,0
0.8,monotonic,problem_analysis,16,0,47,0
0.8,monotonic,problem_analysis,35,0,242,0
0.8,monotonic,problem_analysis,13,0,248,0
0.8,monotonic,problem_analysis,10,0,177,0
0.8,monotonic,problem_analysis,33,0,117,0
0.8,monotonic,problem_analysis,8,0,519,0
0.8,monotonic,problem_analysis,30,0,52,0
0.8,monotonic,problem_analysis,20,0,280,0
0.8,monotonic,problem_analysis,37,0,72,0
0.8,monotonic,problem_analysis,25,0,16,0
0.8,monotonic,problem_analysis,2,0,231,0
0.8,monotonic,problem_analysis,7,0,292,0
0.8,monotonic,problem_analysis,15,0,107,0
0.8,monotonic,problem_analysis,0,0,320,0
0.8,monotonic,problem_analysis,29,0,111,0
0.8,monotonic,problem_analysis,18,0,97,0
0.8,monotonic,problem_analysis,9,0,230,0
0.8,monotonic,problem_analysis,3,0,80,0
0.8,monotonic,problem_analysis,21,0,37,0
0.8,monotonic,problem_analysis,19,0,5,0
0.8,monotonic,problem_analysis,38,0,74,0
0.8,monotonic,problem_analysis,5,0,24,0
0.8,monotonic,problem_analysis,27,0,98,0
0.8,monotonic,problem_analysis,26,0,81,0
0.8,monotonic,problem_analysis,32,0,17,0
0.8,monotonic,problem_analysis,39,0,9,0
0.8,monotonic,problem_analysis,36,0,3,0
0.8,monotonic,theoretical_insight,13,0,48,0
0.8,monotonic,theoretical_insight,10,0,102,0
0.8,monotonic,theoretical_insight,22,0,34,0
0.8,monotonic,theoretical_insight,29,0,190,0
0.8,monotonic,theoretical_insight,26,0,139,0
0.8,monotonic,theoretical_insight,19,0,25,0
0.8,monotonic,theoretical_insight,16,0,176,0
0.8,monotonic,theoretical_insight,15,0,166,0
0.8,monotonic,theoretical_insight,1,0,147,0
0.8,monotonic,theoretical_insight,12,0,225,0
0.8,monotonic,theoretical_insight,14,0,197,0
0.8,monotonic,theoretical_insight,20,0,181,0
0.8,monotonic,theoretical_insight,8,0,194,0
0.8,monotonic,theoretical_insight,6,0,213,0
0.8,monotonic,theoretical_insight,5,0,62,0
0.8,monotonic,theoretical_insight,18,0,240,0
0.8,monotonic,theoretical_insight,4,0,152,0
0.8,monotonic,theoretical_insight,9,0,78,0
0.8,monotonic,theoretical_insight,39,0,26,0
0.8,monotonic,theoretical_insight,0,0,130,0
0.8,monotonic,theoretical_insight,34,0,144,0
0.8,monotonic,theoretical_insight,35,0,73,0
0.8,monotonic,theoretical_insight,24,0,8,0
0.8,monotonic,theoretical_insight,17,0,102,0
0.8,monotonic,theoretical_insight,32,0,48,0
0.8,monotonic,theoretical_insight,7,0,152,0
0.8,monotonic,theoretical_insight,31,0,28,0
0.8,monotonic,theoretical_insight,27,0,60,0
0.8,monotonic,theoretical_insight,30,0,29,0
0.8,monotonic,theoretical_insight,3,0,48,0
0.8,monotonic,theoretical_insight,21,0,80,0
0.8,monotonic,theoretical_insight,2,0,19,0
0.8,monotonic,theoretical_insight,38,0,11,0
0.8,monotonic,theoretical_insight,25,0,102,0
0.8,monotonic,theoretical_insight,33,0,24,0
0.8,monotonic,theoretical_insight,37,0,74,0
0.8,monotonic,theoretical_insight,28,0,16,0
0.8,monotonic,theoretical_insight,36,0,28,0
0.8,monotonic,theoretical_insight,11,0,23,0
0.8,monotonic,theoretical_insight,23,0,20,0
0.8,monotonic,design_rationale,10,0,202,0
0.8,monotonic,design_rationale,37,0,30,0
0.8,monotonic,design_rationale,9,0,58,0
0.8,monotonic,design_rationale,15,0,230,0
0.8,monotonic,design_rationale,36,0,218,0
0.8,monotonic,design_rationale,19,0,224,0
0.8,monotonic,design_rationale,30,0,142,0
0.8,monotonic,design_rationale,20,0,213,0
0.8,monotonic,design_rationale,4,0,70,0
0.8,monotonic,design_rationale,38,0,45,0
0.8,monotonic,design_rationale,5,0,183,0
0.8,monotonic,design_rationale,3,0,119,0
0.8,monotonic,design_rationale,16,0,228,0
0.8,monotonic,design_rationale,8,0,143,0
0.8,monotonic,design_rationale,39,0,52,0
0.8,monotonic,design_rationale,0,0,58,0
0.8,monotonic,design_rationale,31,0,14,0
0.8,monotonic,design_rationale,32,0,292,0
0.8,monotonic,design_rationale,21,0,68,0
0.8,monotonic,design_rationale,6,0,65,0
0.8,monotonic,design_rationale,29,0,49,0
0.8,monotonic,design_rationale,18,0,108,0
0.8,monotonic,design_rationale,35,0,39,0
0.8,monotonic,design_rationale,27,0,68,0
0.8,monotonic,design_rationale,7,0,121,0
0.8,monotonic,design_rationale,11,0,98,0
0.8,monotonic,design_rationale,34,0,82,0
0.8,monotonic,design_rationale,28,0,89,0
0.8,monotonic,design_rationale,2,0,118,0
0.8,monotonic,design_rationale,1,0,106,0
0.8,monotonic,design_rationale,14,0,52,0
0.8,monotonic,design_rationale,33,0,33,0
0.8,monotonic,design_rationale,23,0,27,0
0.8,monotonic,design_rationale,26,0,59,0
0.8,monotonic,design_rationale,17,0,29,0
0.8,monotonic,design_rationale,24,0,29,0
0.8,monotonic,design_rationale,25,0,17,0
0.8,monotonic,design_rationale,12,0,9,0
0.8,monotonic,design_rationale,13,0,14,0
0.8,monotonic,design_rationale,22,0,22,0
0.8,monotonic,implementation_mechanism,12,0,169,0
0.8,monotonic,implementation_mechanism,18,0,121,0
0.8,monotonic,implementation_mechanism,37,0,37,0
0.8,monotonic,implementation_mechanism,30,0,101,0
0.8,monotonic,implementation_mechanism,23,0,171,0
0.8,monotonic,implementation_mechanism,17,0,236,0
0.8,monotonic,implementation_mechanism,3,0,163,0
0.8,monotonic,implementation_mechanism,4,0,144,0
0.8,monotonic,implementation_mechanism,8,0,175,0
0.8,monotonic,implementation_mechanism,32,0,9,0
0.8,monotonic,implementation_mechanism,19,0,101,0
0.8,monotonic,implementation_mechanism,38,0,56,0
0.8,monotonic,implementation_mechanism,2,0,215,0
0.8,monotonic,implementation_mechanism,16,0,52,0
0.8,monotonic,implementation_mechanism,13,0,56,0
0.8,monotonic,implementation_mechanism,0,0,322,0
0.8,monotonic,implementation_mechanism,1,0,116,0
0.8,monotonic,implementation_mechanism,14,0,89,0
0.8,monotonic,implementation_mechanism,26,0,15,0
0.8,monotonic,implementation_mechanism,25,0,46,0
0.8,monotonic,implementation_mechanism,22,0,77,0
0.8,monotonic,implementation_mechanism,34,0,74,0
0.8,monotonic,implementation_mechanism,11,0,203,0
0.8,monotonic,implementation_mechanism,10,0,125,0
0.8,monotonic,implementation_mechanism,27,0,33,0
0.8,monotonic,implementation_mechanism,6,0,115,0
0.8,monotonic,implementation_mechanism,28,0,52,0
0.8,monotonic,implementation_mechanism,35,0,75,0
0.8,monotonic,implementation_mechanism,7,0,49,0
0.8,monotonic,implementation_mechanism,21,0,19,0
0.8,monotonic,implementation_mechanism,15,0,133,0
0.8,monotonic,implementation_mechanism,20,0,65,0
0.8,monotonic,implementation_mechanism,9,0,115,0
0.8,monotonic,implementation_mechanism,31,0,11,0
0.8,monotonic,implementation_mechanism,36,0,41,0
0.8,monotonic,implementation_mechanism,5,0,50,0
0.8,monotonic,implementation_mechanism,39,0,10,0
0.8,monotonic,implementation_mechanism,24,0,40,0
0.8,monotonic,implementation_mechanism,29,0,21,0
0.8,monotonic,implementation_mechanism,33,0,54,0
0.8,monotonic,validation_evidence,30,0,239,0
0.8,monotonic,validation_evidence,8,0,159,0
0.8,monotonic,validation_evidence,5,0,110,0
0.8,monotonic,validation_evidence,12,0,135,0
0.8,monotonic,validation_evidence,35,0,57,0
0.8,monotonic,validation_evidence,33,0,110,0
0.8,monotonic,validation_evidence,25,0,27,0
0.8,monotonic,validation_evidence,0,0,138,0
0.8,monotonic,validation_evidence,16,0,87,0
0.8,monotonic,validation_evidence,13,0,74,0
0.8,monotonic,validation_evidence,14,0,221,0
0.8,monotonic,validation_evidence,23,0,114,0
0.8,monotonic,validation_evidence,4,0,284,0
0.8,monotonic,validation_evidence,15,0,87,0
0.8,monotonic,validation_evidence,27,0,3,0
0.8,monotonic,validation_evidence,21,0,30,0
0.8,monotonic,validation_evidence,2,0,58,0
0.8,monotonic,validation_evidence,32,0,42,0
0.8,monotonic,validation_evidence,3,0,98,0
0.8,monotonic,validation_evidence,11,0,66,0
0.8,monotonic,validation_evidence,9,0,114,0
0.8,monotonic,validation_evidence,37,0,66,0
0.8,monotonic,validation_evidence,22,0,69,0
0.8,monotonic,validation_evidence,20,0,79,0
0.8,monotonic,validation_evidence,26,0,21,0
0.8,monotonic,validation_evidence,7,0,51,0
0.8,monotonic,validation_evidence,6,0,90,0
0.8,monotonic,validation_evidence,28,0,50,0
0.8,monotonic,validation_evidence,1,0,125,0
0.8,monotonic,validation_evidence,38,0,14,0
0.8,monotonic,validation_evidence,10,0,90,0
0.8,monotonic,validation_evidence,18,0,36,0
0.8,monotonic,validation_evidence,19,0,24,0
0.8,monotonic,validation_evidence,31,0,27,0
0.8,monotonic,validation_evidence,36,0,23,0
0.8,monotonic,validation_evidence,34,0,13,0
0.8,monotonic,validation_evidence,29,0,20,0
0.8,monotonic,validation_evidence,24,0,16,0
0.8,monotonic,validation_evidence,17,0,4,0
0.8,monotonic,validation_evidence,39,0,7,0
0.8,both,risk,37,0,63,0
0.8,both,risk,6,0,70,0
0.8,both,risk,7,0,163,0
0.8,both,risk,25,0,100,0
0.8,both,risk,22,0,131,0
0.8,both,risk,23,0,164,0
0.8,both,risk,1,0,303,0
0.8,both,risk,36,0,120,0
0.8,both,risk,17,0,67,0
0.8,both,risk,21,0,253,0
0.8,both,risk,18,0,102,0
0.8,both,risk,4,0,120,0
0.8,both,risk,26,0,72,0
0.8,both,risk,0,0,258,0
0.8,both,risk,5,0,266,0
0.8,both,risk,10,0,160,0
0.8,both,risk,8,0,42,0
0.8,both,risk,28,0,51,0
0.8,both,risk,20,0,67,0
0.8,both,risk,29,0,87,0
0.8,both,risk,3,0,110,0
0.8,both,risk,32,0,41,0
0.8,both,risk,13,0,65,0
0.8,both,risk,2,0,193,0
0.8,both,risk,16,0,113,0
0.8,both,risk,14,0,142,0
0.8,both,risk,12,0,85,0
0.8,both,risk,34,0,78,0
0.8,both,risk,15,0,90,0
0.8,both,risk,11,0,71,0
0.8,both,risk,19,0,43,0
0.8,both,risk,24,0,113,0
0.8,both,risk,27,0,61,0
0.8,both,risk,33,0,28,0
0.8,both,risk,9,0,67,0
0.8,both,risk,38,0,83,0
0.8,both,risk,31,0,34,0
0.8,both,risk,39,0,15,0
0.8,both,risk,35,0,18,0
0.8,both,risk,30,0,6,0
0.8,both,intervention,1,0,406,0
0.8,both,intervention,5,0,157,0
0.8,both,intervention,10,0,420,0
0.8,both,intervention,20,0,189,0
0.8,both,intervention,36,0,73,0
0.8,both,intervention,12,0,150,0
0.8,both,intervention,7,0,325,0
0.8,both,intervention,15,0,76,0
0.8,both,intervention,30,0,26,0
0.8,both,intervention,26,0,124,0
0.8,both,intervention,29,0,26,0
0.8,both,intervention,9,0,220,0
0.8,both,intervention,25,0,87,0
0.8,both,intervention,21,0,109,0
0.8,both,intervention,33,0,160,0
0.8,both,intervention,22,0,26,0
0.8,both,intervention,13,0,308,0
0.8,both,intervention,16,0,53,0
0.8,both,intervention,18,0,34,0
0.8,both,intervention,2,0,175,0
0.8,both,intervention,0,0,490,0
0.8,both,intervention,17,0,57,0
0.8,both,intervention,4,0,142,0
0.8,both,intervention,39,0,104,0
0.8,both,intervention,3,0,217,0
0.8,both,intervention,14,0,175,0
0.8,both,intervention,24,0,26,0
0.8,both,intervention,38,0,7,0
0.8,both,intervention,31,0,34,0
0.8,both,intervention,19,0,30,0
0.8,both,intervention,8,0,65,0
0.8,both,intervention,32,0,35,0
0.8,both,intervention,27,0,40,0
0.8,both,intervention,34,0,16,0
0.8,both,intervention,6,0,46,0
0.8,both,intervention,28,0,36,0
0.8,both,intervention,35,0,42,0
0.8,both,intervention,37,0,19,0
0.8,both,intervention,11,0,24,0
0.8,both,intervention,23,0,7,0
0.8,both,all_concepts,2,0,1928,0
0.8,both,all_concepts,22,0,521,0
0.8,both,all_concepts,1,0,738,0
0.8,both,all_concepts,8,0,734,0
0.8,both,all_concepts,31,0,733,0
0.8,both,all_concepts,4,0,1088,0
0.8,both,all_concepts,25,0,159,0
0.8,both,all_concepts,14,0,886,0
0.8,both,all_concepts,24,0,278,0
